Sentence_1,Sentence_2,Word,Same_sense,Distance,Layer,S1_ntokens,S2_ntokens,token_diffs
Era una nota aguda,Era una nota académica,nota,False,0.02765876054763794,3,7,7,0
Era una nota aguda,Era una nota decepcionante,nota,False,0.022334814071655273,3,7,7,0
Era una nota aguda,Era una nota satisfactoria,nota,False,0.016784489154815674,3,7,7,0
Era una nota musical,Era una nota académica,nota,False,0.01512765884399414,3,6,6,0
Era una nota musical,Era una nota decepcionante,nota,False,0.017919063568115234,3,6,6,0
Era una nota musical,Era una nota satisfactoria,nota,False,0.014447033405303955,3,6,6,0
Era una nota académica,Era una nota decepcionante,nota,True,0.016805291175842285,3,6,6,0
Era una nota académica,Era una nota satisfactoria,nota,True,0.018073737621307373,3,6,6,0
Era una nota decepcionante,Era una nota satisfactoria,nota,True,0.01267629861831665,3,7,7,0
Se trataba de una ola marítima,Se trataba de una ola navegable,ola,True,0.02691042423248291,3,11,11,0
Se trataba de una ola marítima,Se trataba de una ola migratoria,ola,False,0.01162046194076538,3,11,11,0
Se trataba de una ola marítima,Se trataba de una ola criminal,ola,False,0.014637231826782227,3,11,11,0
Se trataba de una ola navegable,Se trataba de una ola migratoria,ola,False,0.024776697158813477,3,11,11,0
Se trataba de una ola navegable,Se trataba de una ola criminal,ola,False,0.02861255407333374,3,11,11,0
Se trataba de una ola migratoria,Se trataba de una ola criminal,ola,True,0.01127314567565918,3,10,10,0
Es una orden jurídica,Es una orden ejecutiva,orden,True,0.04473453760147095,3,6,6,0
Es una orden jurídica,Es una orden religiosa,orden,False,0.019565939903259277,3,6,6,0
Es una orden jurídica,Es una orden católica,orden,False,0.020449697971343994,3,6,6,0
Es una orden ejecutiva,Es una orden religiosa,orden,False,0.037315189838409424,3,7,7,0
Es una orden ejecutiva,Es una orden católica,orden,False,0.03511035442352295,3,7,7,0
Es una orden religiosa,Es una orden católica,orden,True,0.008903205394744873,3,6,6,0
Estaba en la palma frondosa,Estaba en la palma de coco,palma,True,0.018257558345794678,3,10,10,0
Estaba en la palma frondosa,Estaba en la palma derecha,palma,False,0.02585601806640625,3,10,10,0
Estaba en la palma frondosa,Estaba en la palma izquierda,palma,False,0.027713537216186523,3,10,10,0
Estaba en la palma de coco,Estaba en la palma derecha,palma,False,0.030380189418792725,3,9,9,0
Estaba en la palma de coco,Estaba en la palma izquierda,palma,False,0.02947622537612915,3,9,9,0
Estaba en la palma derecha,Estaba en la palma izquierda,palma,True,0.008142471313476562,3,8,8,0
Era una papa majada,Era una papa caliente,papa,True,0.04934793710708618,3,7,7,0
Era una papa majada,Era una papa podrida,papa,True,0.0335996150970459,3,7,7,0
Era una papa majada,Era un papa jesuita,papa,False,0.03494685888290405,3,7,7,0
Era una papa majada,Era un papa comprensivo,papa,False,0.04357635974884033,3,7,7,0
Era una papa majada,Era un papa conservador,papa,False,0.04593634605407715,3,7,7,0
Era una papa caliente,Era una papa podrida,papa,True,0.03907102346420288,3,6,6,0
Era una papa caliente,Era un papa jesuita,papa,False,0.05015158653259277,3,6,6,0
Era una papa caliente,Era un papa comprensivo,papa,False,0.05520576238632202,3,6,6,0
Era una papa caliente,Era un papa conservador,papa,False,0.03782385587692261,3,6,6,0
Era una papa podrida,Era un papa jesuita,papa,False,0.036255478858947754,3,7,7,0
Era una papa podrida,Era un papa comprensivo,papa,False,0.043413639068603516,3,7,7,0
Era una papa podrida,Era un papa conservador,papa,False,0.0326542854309082,3,7,7,0
Era un papa jesuita,Era un papa comprensivo,papa,True,0.03146004676818848,3,8,8,0
Era un papa jesuita,Era un papa conservador,papa,True,0.03885918855667114,3,8,8,0
Era un papa comprensivo,Era un papa conservador,papa,True,0.03181767463684082,3,8,8,0
Era un papel amplio,Era un papel cuadriculado,papel,True,0.02000206708908081,3,6,6,0
Era un papel amplio,Era un papel principal,papel,False,0.010044634342193604,3,6,6,0
Era un papel amplio,Era un papel secundario,papel,False,0.016508102416992188,3,6,6,0
Era un papel cuadriculado,Era un papel principal,papel,False,0.021280109882354736,3,10,10,0
Era un papel cuadriculado,Era un papel secundario,papel,False,0.022306442260742188,3,10,10,0
Era un papel principal,Era un papel secundario,papel,True,0.012718915939331055,3,6,6,0
Visitó el parque de diversiones,Visitó el parque de atracciones,parque,True,0.007486999034881592,3,9,9,0
Visitó el parque de diversiones,Visitó el parque estatal,parque,False,0.012797892093658447,3,9,9,0
Visitó el parque de diversiones,Visitó el parque forestal,parque,False,0.014052808284759521,3,9,9,0
Visitó el parque de atracciones,Visitó el parque estatal,parque,False,0.016584336757659912,3,9,9,0
Visitó el parque de atracciones,Visitó el parque forestal,parque,False,0.017222225666046143,3,9,9,0
Visitó el parque estatal,Visitó el parque forestal,parque,True,0.006575882434844971,3,7,7,0
Le gustó la pasta italiana,Le gustó la pasta caliente,pasta,True,0.02315521240234375,3,8,8,0
Le gustó la pasta italiana,Le gustó la pasta dental,pasta,False,0.03295457363128662,3,8,8,0
Le gustó la pasta italiana,Le gustó la pasta blanqueadora,pasta,False,0.03495568037033081,3,8,8,0
Le gustó la pasta caliente,Le gustó la pasta dental,pasta,False,0.021473824977874756,3,8,8,0
Le gustó la pasta caliente,Le gustó la pasta blanqueadora,pasta,False,0.021113038063049316,3,8,8,0
Le gustó la pasta dental,Le gustó la pasta blanqueadora,pasta,True,0.026050031185150146,3,8,8,0
Era un pastor evangélico,Era un pastor eclesiástico,pastor,True,0.0320931077003479,3,9,9,0
Era un pastor evangélico,Era un pastor montuno,pastor,False,0.014782309532165527,3,9,9,0
Era un pastor evangélico,Era un pastor de ovejas,pastor,False,0.017772376537322998,3,9,9,0
Era un pastor eclesiástico,Era un pastor montuno,pastor,False,0.035032033920288086,3,10,10,0
Era un pastor eclesiástico,Era un pastor de ovejas,pastor,False,0.05069535970687866,3,10,10,0
Era un pastor montuno,Era un pastor de ovejas,pastor,True,0.023778021335601807,3,7,7,0
Ella vio la pata de la mesa,Ella vio la pata de hierro,pata,True,0.017558515071868896,3,10,10,0
Ella vio la pata de la mesa,Ella vio la pata de la gata,pata,False,0.007724165916442871,3,10,10,0
Ella vio la pata de la mesa,Ella vio la pata peluda,pata,False,0.04059106111526489,3,10,10,0
Ella vio la pata de hierro,Ella vio la pata de la gata,pata,False,0.014864146709442139,3,10,10,0
Ella vio la pata de hierro,Ella vio la pata peluda,pata,False,0.030696630477905273,3,10,10,0
Ella vio la pata de la gata,Ella vio la pata peluda,pata,True,0.03513878583908081,3,10,10,0
Era un patrón orgulloso,Era un patrón exigente,patrón,True,0.019079148769378662,3,7,7,0
Era un patrón orgulloso,Era un patrón geométrico,patrón,False,0.026821672916412354,3,7,7,0
Era un patrón orgulloso,Era un patrón complicado,patrón,False,0.015542805194854736,3,7,7,0
Era un patrón exigente,Era un patrón geométrico,patrón,False,0.01566404104232788,3,7,7,0
Era un patrón exigente,Era un patrón complicado,patrón,False,0.012127935886383057,3,7,7,0
Era un patrón geométrico,Era un patrón complicado,patrón,True,0.020483016967773438,3,8,8,0
Se trataba de un perfil psicológico,Se trataba de un perfil perturbador,perfil,True,0.012271404266357422,3,9,9,0
Se trataba de un perfil psicológico,Se trataba de un perfil fotogénico,perfil,False,0.015357017517089844,3,9,9,0
Se trataba de un perfil psicológico,Se trataba de un perfil elegante,perfil,False,0.012094557285308838,3,9,9,0
Se trataba de un perfil perturbador,Se trataba de un perfil fotogénico,perfil,False,0.01019507646560669,3,10,10,0
Se trataba de un perfil perturbador,Se trataba de un perfil elegante,perfil,False,0.006394088268280029,3,10,10,0
Se trataba de un perfil fotogénico,Se trataba de un perfil elegante,perfil,True,0.011321783065795898,3,11,11,0
Se trataba de un periódico local,Se trataba de un periódico global,periódico,True,0.006499767303466797,3,9,9,0
Se trataba de un periódico local,Se trataba de un periódico estrujado,periódico,False,0.013177573680877686,3,9,9,0
Se trataba de un periódico local,Se trataba de un periódico plegado,periódico,False,0.012576758861541748,3,9,9,0
Se trataba de un periódico global,Se trataba de un periódico estrujado,periódico,False,0.012779831886291504,3,9,9,0
Se trataba de un periódico global,Se trataba de un periódico plegado,periódico,False,0.013470709323883057,3,9,9,0
Se trataba de un periódico estrujado,Se trataba de un periódico plegado,periódico,True,0.007012307643890381,3,12,12,0
Dibujó el pico montuno,Dibujó el pico alpino,pico,True,0.004047274589538574,3,10,10,0
Dibujó el pico montuno,Dibujó el pico del ave,pico,False,0.009585440158843994,3,10,10,0
Dibujó el pico montuno,Dibujó el pico amarillo,pico,False,0.003924727439880371,3,10,10,0
Dibujó el pico alpino,Dibujó el pico del ave,pico,False,0.007415831089019775,3,10,10,0
Dibujó el pico alpino,Dibujó el pico amarillo,pico,False,0.0031263232231140137,3,10,10,0
Dibujó el pico del ave,Dibujó el pico amarillo,pico,True,0.009599030017852783,3,11,11,0
Le gustó la pieza musical,Le gustó la pieza flamenca,pieza,True,0.015182673931121826,3,8,8,0
Le gustó la pieza musical,Le gustó la pieza alterada,pieza,False,0.01834261417388916,3,8,8,0
Le gustó la pieza musical,Le gustó la pieza añadida,pieza,False,0.026071548461914062,3,8,8,0
Le gustó la pieza musical,Le gustó la pieza abstracta,pieza,False,0.015520215034484863,3,8,8,0
Le gustó la pieza musical,Le gustó la pieza contemporánea,pieza,False,0.00851505994796753,3,8,8,0
Le gustó la pieza flamenca,Le gustó la pieza alterada,pieza,False,0.007282555103302002,3,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza añadida,pieza,False,0.015313029289245605,3,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza abstracta,pieza,False,0.016731619834899902,3,9,9,0
Le gustó la pieza flamenca,Le gustó la pieza contemporánea,pieza,False,0.01564645767211914,3,9,9,0
Le gustó la pieza alterada,Le gustó la pieza añadida,pieza,True,0.015134692192077637,3,9,9,0
Le gustó la pieza alterada,Le gustó la pieza abstracta,pieza,False,0.014223933219909668,3,9,9,0
Le gustó la pieza alterada,Le gustó la pieza contemporánea,pieza,False,0.01613706350326538,3,9,9,0
Le gustó la pieza añadida,Le gustó la pieza abstracta,pieza,False,0.016237854957580566,3,10,10,0
Le gustó la pieza añadida,Le gustó la pieza contemporánea,pieza,False,0.028110742568969727,3,10,10,0
Le gustó la pieza abstracta,Le gustó la pieza contemporánea,pieza,True,0.015204787254333496,3,9,9,0
Era una pista de baile,Era una pista resbalosa,pista,True,0.025509417057037354,3,7,7,0
Era una pista de baile,Era una pista clave,pista,False,0.026709675788879395,3,7,7,0
Era una pista de baile,Era una pista falsa,pista,False,0.02086031436920166,3,7,7,0
Era una pista resbalosa,Era una pista clave,pista,False,0.02103966474533081,3,8,8,0
Era una pista resbalosa,Era una pista falsa,pista,False,0.011034667491912842,3,8,8,0
Era una pista clave,Era una pista falsa,pista,True,0.011058330535888672,3,6,6,0
Estaba en la planta tropical,Estaba en la planta venenosa,planta,True,0.019875645637512207,3,8,8,0
Estaba en la planta tropical,Estaba en la planta baja,planta,False,0.01705348491668701,3,8,8,0
Estaba en la planta tropical,Estaba en la planta superior,planta,False,0.015590190887451172,3,8,8,0
Estaba en la planta tropical,Estaba en la planta del pie,planta,False,0.021269619464874268,3,8,8,0
Estaba en la planta tropical,Estaba en la planta izquierda,planta,False,0.020467400550842285,3,8,8,0
Estaba en la planta venenosa,Estaba en la planta baja,planta,False,0.013166427612304688,3,10,10,0
Estaba en la planta venenosa,Estaba en la planta superior,planta,False,0.015567302703857422,3,10,10,0
Estaba en la planta venenosa,Estaba en la planta del pie,planta,False,0.02341902256011963,3,10,10,0
Estaba en la planta venenosa,Estaba en la planta izquierda,planta,False,0.019750118255615234,3,10,10,0
Estaba en la planta baja,Estaba en la planta superior,planta,True,0.007303118705749512,3,8,8,0
Estaba en la planta baja,Estaba en la planta del pie,planta,False,0.015970051288604736,3,8,8,0
Estaba en la planta baja,Estaba en la planta izquierda,planta,False,0.011271953582763672,3,8,8,0
Estaba en la planta superior,Estaba en la planta del pie,planta,False,0.015031099319458008,3,8,8,0
Estaba en la planta superior,Estaba en la planta izquierda,planta,False,0.011239826679229736,3,8,8,0
Estaba en la planta del pie,Estaba en la planta izquierda,planta,True,0.014018893241882324,3,9,9,0
Tenía una pluma silvestre,Tenía una pluma albina,pluma,True,0.008269131183624268,3,10,10,0
Tenía una pluma silvestre,Tenía una pluma fuente,pluma,False,0.015336155891418457,3,10,10,0
Tenía una pluma silvestre,Tenía una pluma estilográfica,pluma,False,0.017695844173431396,3,10,10,0
Tenía una pluma albina,Tenía una pluma fuente,pluma,False,0.014522016048431396,3,9,9,0
Tenía una pluma albina,Tenía una pluma estilográfica,pluma,False,0.021115660667419434,3,9,9,0
Tenía una pluma fuente,Tenía una pluma estilográfica,pluma,True,0.014773845672607422,3,8,8,0
Estaba en una posición fetal,Estaba en una posición sentada,posición,True,0.00956958532333374,3,9,9,0
Estaba en una posición fetal,Estaba en una posición oportuna,posición,False,0.012312054634094238,3,9,9,0
Estaba en una posición fetal,Estaba en una posición ventajosa,posición,False,0.015253245830535889,3,9,9,0
Estaba en una posición sentada,Estaba en una posición oportuna,posición,False,0.01772463321685791,3,9,9,0
Estaba en una posición sentada,Estaba en una posición ventajosa,posición,False,0.019565939903259277,3,9,9,0
Estaba en una posición oportuna,Estaba en una posición ventajosa,posición,True,0.020167887210845947,3,9,9,0
Era una prima anual,Era una prima costosa,prima,True,0.02275407314300537,3,6,6,0
Era una prima anual,Era una prima hermana,prima,False,0.025583267211914062,3,6,6,0
Era una prima anual,Era una prima atenta,prima,False,0.01414179801940918,3,6,6,0
Era una prima costosa,Era una prima hermana,prima,False,0.03555631637573242,3,7,7,0
Era una prima costosa,Era una prima atenta,prima,False,0.022792279720306396,3,7,7,0
Era una prima hermana,Era una prima atenta,prima,True,0.0182647705078125,3,7,7,0
Tenía una pupila dilatada,Tenía una pupila contraída,pupila,True,0.0073261260986328125,3,10,10,0
Tenía una pupila dilatada,Tenía una pupila estudiosa,pupila,False,0.018049538135528564,3,10,10,0
Tenía una pupila dilatada,Tenía una pupila aplicada,pupila,False,0.011178195476531982,3,10,10,0
Tenía una pupila contraída,Tenía una pupila estudiosa,pupila,False,0.0158957839012146,3,9,9,0
Tenía una pupila contraída,Tenía una pupila aplicada,pupila,False,0.006699681282043457,3,9,9,0
Tenía una pupila estudiosa,Tenía una pupila aplicada,pupila,True,0.012110888957977295,3,9,9,0
Era un químico negligente,Era un químico exitoso,químico,True,0.0053937435150146484,3,10,10,0
Era un químico negligente,Era un químico orgánico,químico,False,0.0056275129318237305,3,10,10,0
Era un químico negligente,Era un químico tóxico,químico,False,0.008497059345245361,3,10,10,0
Era un químico exitoso,Era un químico orgánico,químico,False,0.00443190336227417,3,9,9,0
Era un químico exitoso,Era un químico tóxico,químico,False,0.006919741630554199,3,9,9,0
Era un químico orgánico,Era un químico tóxico,químico,True,0.004706263542175293,3,9,9,0
Era una rama médica,Era una rama competitiva,rama,True,0.006948530673980713,3,6,6,0
Era una rama médica,Era una rama disecada,rama,False,0.009208977222442627,3,6,6,0
Era una rama médica,Era una rama retorcida,rama,False,0.01287078857421875,3,6,6,0
Era una rama competitiva,Era una rama disecada,rama,False,0.011157333850860596,3,6,6,0
Era una rama competitiva,Era una rama retorcida,rama,False,0.01676654815673828,3,6,6,0
Era una rama disecada,Era una rama retorcida,rama,True,0.013989269733428955,3,7,7,0
Dibujó una raya recta,Dibujó una raya precisa,raya,True,0.012015044689178467,3,8,8,0
Dibujó una raya recta,Dibujó una raya marina,raya,False,0.009337425231933594,3,8,8,0
Dibujó una raya recta,Dibujó una raya endémica,raya,False,0.02059847116470337,3,8,8,0
Dibujó una raya precisa,Dibujó una raya marina,raya,False,0.015448212623596191,3,8,8,0
Dibujó una raya precisa,Dibujó una raya endémica,raya,False,0.019843876361846924,3,8,8,0
Dibujó una raya marina,Dibujó una raya endémica,raya,True,0.018395662307739258,3,8,8,0
Era una red cibernética,Era una red privada,red,True,0.027437269687652588,3,8,8,0
Era una red cibernética,Era una red pesquera,red,False,0.03448992967605591,3,8,8,0
Era una red cibernética,Era una red de cuerda,red,False,0.03615999221801758,3,8,8,0
Era una red privada,Era una red pesquera,red,False,0.017029762268066406,3,6,6,0
Era una red privada,Era una red de cuerda,red,False,0.04398667812347412,3,6,6,0
Era una red pesquera,Era una red de cuerda,red,True,0.0483090877532959,3,7,7,0
Fue una redada pesquera,Fue una redada en el río,redada,True,0.013433516025543213,3,8,8,0
Fue una redada pesquera,Fue una redada policiaca,redada,False,0.009144783020019531,3,8,8,0
Fue una redada pesquera,Fue una redada en el barrio,redada,False,0.016798973083496094,3,8,8,0
Fue una redada en el río,Fue una redada policiaca,redada,False,0.015648603439331055,3,9,9,0
Fue una redada en el río,Fue una redada en el barrio,redada,False,0.0023298263549804688,3,9,9,0
Fue una redada policiaca,Fue una redada en el barrio,redada,True,0.016941487789154053,3,8,8,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia de circuito,resistencia,True,0.012510120868682861,3,9,9,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia política,resistencia,False,0.030355989933013916,3,9,9,0
Se trataba de una resistencia eléctrica,Se trataba de una resistencia militar,resistencia,False,0.02646094560623169,3,9,9,0
Se trataba de una resistencia de circuito,Se trataba de una resistencia política,resistencia,False,0.04365372657775879,3,10,10,0
Se trataba de una resistencia de circuito,Se trataba de una resistencia militar,resistencia,False,0.03805035352706909,3,10,10,0
Se trataba de una resistencia política,Se trataba de una resistencia militar,resistencia,True,0.013397157192230225,3,9,9,0
Era una revista de belleza,Era una revista deportiva,revista,True,0.02006828784942627,3,7,7,0
Era una revista de belleza,Era una revista brillosa,revista,False,0.03647875785827637,3,7,7,0
Era una revista de belleza,Era una revista estrujada,revista,False,0.034572601318359375,3,7,7,0
Era una revista deportiva,Era una revista brillosa,revista,False,0.022195398807525635,3,6,6,0
Era una revista deportiva,Era una revista estrujada,revista,False,0.022708117961883545,3,6,6,0
Era una revista brillosa,Era una revista estrujada,revista,True,0.008860886096954346,3,8,8,0
Era una rosa fragante,Era una rosa frágil,rosa,True,0.013194561004638672,3,8,8,0
Era una rosa fragante,Era un rosa claro,rosa,False,0.017134487628936768,3,8,8,0
Era una rosa fragante,Era un rosa tenue,rosa,False,0.013377487659454346,3,8,8,0
Era una rosa frágil,Era un rosa claro,rosa,False,0.012149155139923096,3,7,7,0
Era una rosa frágil,Era un rosa tenue,rosa,False,0.010455608367919922,3,7,7,0
Era un rosa claro,Era un rosa tenue,rosa,True,0.012629032135009766,3,6,6,0
Él tiene sangre coagulada,Él tiene sangre diluida,sangre,True,0.017673075199127197,3,8,8,0
Él tiene sangre coagulada,Él tiene sangre noble,sangre,False,0.020135581493377686,3,8,8,0
Él tiene sangre coagulada,Él tiene sangre real,sangre,False,0.025342583656311035,3,8,8,0
Él tiene sangre diluida,Él tiene sangre noble,sangre,False,0.011468291282653809,3,7,7,0
Él tiene sangre diluida,Él tiene sangre real,sangre,False,0.016691386699676514,3,7,7,0
Él tiene sangre noble,Él tiene sangre real,sangre,True,0.010838627815246582,3,7,7,0
Era una semilla educativa,Era una semilla cultural,semilla,True,0.005616307258605957,3,7,7,0
Era una semilla educativa,Era una semilla germinada,semilla,False,0.01820772886276245,3,7,7,0
Era una semilla educativa,Era una semilla sembrada,semilla,False,0.01770162582397461,3,7,7,0
Era una semilla cultural,Era una semilla germinada,semilla,False,0.017239034175872803,3,7,7,0
Era una semilla cultural,Era una semilla sembrada,semilla,False,0.02121734619140625,3,7,7,0
Era una semilla germinada,Era una semilla sembrada,semilla,True,0.01652669906616211,3,9,9,0
Estaba en el seno familiar,Estaba en el seno social,seno,True,0.0037398338317871094,3,9,9,0
Estaba en el seno familiar,Estaba en el seno izquiero,seno,False,0.012613236904144287,3,9,9,0
Estaba en el seno familiar,Estaba en el seno operado,seno,False,0.005876064300537109,3,9,9,0
Estaba en el seno social,Estaba en el seno izquiero,seno,False,0.013461768627166748,3,9,9,0
Estaba en el seno social,Estaba en el seno operado,seno,False,0.0034293532371520996,3,9,9,0
Estaba en el seno izquiero,Estaba en el seno operado,seno,True,0.010632932186126709,3,11,11,0
Se trataba de una serie televisiva,Se trataba de una serie animada,serie,True,0.029424011707305908,3,10,10,0
Se trataba de una serie televisiva,Se trataba de una serie matemática,serie,False,0.023461103439331055,3,10,10,0
Se trataba de una serie televisiva,Se trataba de una serie numérica,serie,False,0.02548152208328247,3,10,10,0
Se trataba de una serie animada,Se trataba de una serie matemática,serie,False,0.027905166149139404,3,10,10,0
Se trataba de una serie animada,Se trataba de una serie numérica,serie,False,0.02736908197402954,3,10,10,0
Se trataba de una serie matemática,Se trataba de una serie numérica,serie,True,0.010052740573883057,3,9,9,0
Era una sierra eléctrica,Era una sierra automática,sierra,True,0.007097005844116211,3,7,7,0
Era una sierra eléctrica,Era una sierra forestada,sierra,False,0.011304676532745361,3,7,7,0
Era una sierra eléctrica,Era una sierra nevada,sierra,False,0.01977759599685669,3,7,7,0
Era una sierra automática,Era una sierra forestada,sierra,False,0.013594269752502441,3,7,7,0
Era una sierra automática,Era una sierra nevada,sierra,False,0.020823299884796143,3,7,7,0
Era una sierra forestada,Era una sierra nevada,sierra,True,0.015487074851989746,3,9,9,0
Era una sirena mitológica,Era una sirena coqueta,sirena,True,0.021766185760498047,3,8,8,0
Era una sirena mitológica,Era una sirena policíaca,sirena,False,0.010565698146820068,3,8,8,0
Era una sirena mitológica,Era una sirena ruidosa,sirena,False,0.012647151947021484,3,8,8,0
Era una sirena coqueta,Era una sirena policíaca,sirena,False,0.018001317977905273,3,9,9,0
Era una sirena coqueta,Era una sirena ruidosa,sirena,False,0.013735532760620117,3,9,9,0
Era una sirena policíaca,Era una sirena ruidosa,sirena,True,0.007718145847320557,3,8,8,0
Era un sostén emocional,Era un sostén incondicional,sostén,True,0.010791778564453125,3,8,8,0
Era un sostén emocional,Era un sostén sedoso,sostén,False,0.007605016231536865,3,8,8,0
Era un sostén emocional,Era un sostén incómodo,sostén,False,0.02402395009994507,3,8,8,0
Era un sostén incondicional,Era un sostén sedoso,sostén,False,0.01470869779586792,3,10,10,0
Era un sostén incondicional,Era un sostén incómodo,sostén,False,0.013319671154022217,3,10,10,0
Era un sostén sedoso,Era un sostén incómodo,sostén,True,0.028685808181762695,3,9,9,0
Él alcanzó su sueño,Él abandonó su sueño,sueño,True,0.012714207172393799,3,8,8,0
Él alcanzó su sueño,Él moría de sueño,sueño,False,0.023931026458740234,3,8,8,0
Él alcanzó su sueño,Él tenía sueño,sueño,False,0.03883260488510132,3,8,8,0
Él alcanzó su sueño,Él recordó su sueño,sueño,False,0.01246863603591919,3,8,8,0
Él alcanzó su sueño,Él relató su sueño,sueño,False,0.014650464057922363,3,8,8,0
Él abandonó su sueño,Él moría de sueño,sueño,False,0.025083303451538086,3,7,7,0
Él abandonó su sueño,Él tenía sueño,sueño,False,0.03401505947113037,3,7,7,0
Él abandonó su sueño,Él recordó su sueño,sueño,False,0.005999565124511719,3,7,7,0
Él abandonó su sueño,Él relató su sueño,sueño,False,0.009717762470245361,3,7,7,0
Él moría de sueño,Él tenía sueño,sueño,True,0.030566036701202393,3,7,7,0
Él moría de sueño,Él recordó su sueño,sueño,False,0.024493813514709473,3,7,7,0
Él moría de sueño,Él relató su sueño,sueño,False,0.025198638439178467,3,7,7,0
Él tenía sueño,Él recordó su sueño,sueño,False,0.03548341989517212,3,5,5,0
Él tenía sueño,Él relató su sueño,sueño,False,0.03749948740005493,3,5,5,0
Él recordó su sueño,Él relató su sueño,sueño,True,0.008558690547943115,3,7,7,0
Le gustó la tabla de madera,Le gustó la tabla astillada,tabla,True,0.026913702487945557,3,9,9,0
Le gustó la tabla de madera,Le gustó la tabla de ajedrez,tabla,False,0.03025609254837036,3,9,9,0
Le gustó la tabla de madera,Le gustó la tabla de juego,tabla,False,0.020265817642211914,3,9,9,0
Le gustó la tabla astillada,Le gustó la tabla de ajedrez,tabla,False,0.027178704738616943,3,10,10,0
Le gustó la tabla astillada,Le gustó la tabla de juego,tabla,False,0.03586655855178833,3,10,10,0
Le gustó la tabla de ajedrez,Le gustó la tabla de juego,tabla,True,0.033148765563964844,3,11,11,0
Le gustó el taco mexicano,Le gustó el taco delicioso,taco,True,0.010888218879699707,3,9,9,0
Le gustó el taco mexicano,Le gustó el taco del zapato,taco,False,0.02670961618423462,3,9,9,0
Le gustó el taco mexicano,Le gustó el taco puntiagudo,taco,False,0.023171603679656982,3,9,9,0
Le gustó el taco delicioso,Le gustó el taco del zapato,taco,False,0.02496117353439331,3,9,9,0
Le gustó el taco delicioso,Le gustó el taco puntiagudo,taco,False,0.022474169731140137,3,9,9,0
Le gustó el taco del zapato,Le gustó el taco puntiagudo,taco,True,0.016325712203979492,3,11,11,0
Tocó la tecla del ordenador,Tocó la tecla espaciadora,tecla,True,0.011452317237854004,3,9,9,0
Tocó la tecla del ordenador,Tocó la tecla desafinada,tecla,False,0.01965796947479248,3,9,9,0
Tocó la tecla del ordenador,Tocó la tecla afinada,tecla,False,0.013038277626037598,3,9,9,0
Tocó la tecla espaciadora,Tocó la tecla desafinada,tecla,False,0.012212932109832764,3,10,10,0
Tocó la tecla espaciadora,Tocó la tecla afinada,tecla,False,0.007940292358398438,3,10,10,0
Tocó la tecla desafinada,Tocó la tecla afinada,tecla,True,0.012501001358032227,3,10,10,0
Le gustó el título profesional,Le gustó el título halagador,título,True,0.010029792785644531,3,8,8,0
Le gustó el título profesional,Le gustó el título del poema,título,False,0.01974695920944214,3,8,8,0
Le gustó el título profesional,Le gustó el título del libro,título,False,0.018691837787628174,3,8,8,0
Le gustó el título profesional,Le gustó el título legal,título,False,0.006818711757659912,3,8,8,0
Le gustó el título profesional,Le gustó el título propietario,título,False,0.008343875408172607,3,8,8,0
Le gustó el título halagador,Le gustó el título del poema,título,False,0.018901288509368896,3,10,10,0
Le gustó el título halagador,Le gustó el título del libro,título,False,0.01922893524169922,3,10,10,0
Le gustó el título halagador,Le gustó el título legal,título,False,0.01011580228805542,3,10,10,0
Le gustó el título halagador,Le gustó el título propietario,título,False,0.014548659324645996,3,10,10,0
Le gustó el título del poema,Le gustó el título del libro,título,True,0.0029251575469970703,3,9,9,0
Le gustó el título del poema,Le gustó el título legal,título,False,0.017425537109375,3,9,9,0
Le gustó el título del poema,Le gustó el título propietario,título,False,0.02766716480255127,3,9,9,0
Le gustó el título del libro,Le gustó el título legal,título,False,0.01732003688812256,3,9,9,0
Le gustó el título del libro,Le gustó el título propietario,título,False,0.02609384059906006,3,9,9,0
Le gustó el título legal,Le gustó el título propietario,título,True,0.013141810894012451,3,8,8,0
Se trataba de un vaso antiguo,Se trataba de un vaso cristalino,vaso,True,0.014714717864990234,3,9,9,0
Se trataba de un vaso antiguo,Se trataba de un vaso sanguíneo,vaso,False,0.022365212440490723,3,9,9,0
Se trataba de un vaso antiguo,Se trataba de un vaso obstruido,vaso,False,0.01649695634841919,3,9,9,0
Se trataba de un vaso cristalino,Se trataba de un vaso sanguíneo,vaso,False,0.01910245418548584,3,10,10,0
Se trataba de un vaso cristalino,Se trataba de un vaso obstruido,vaso,False,0.015546083450317383,3,10,10,0
Se trataba de un vaso sanguíneo,Se trataba de un vaso obstruido,vaso,True,0.008594751358032227,3,12,12,0
Ella vio la vela del barco,Ella vio la vela de lona,vela,True,0.017268002033233643,3,10,10,0
Ella vio la vela del barco,Ella vio la vela de cera,vela,False,0.016115188598632812,3,10,10,0
Ella vio la vela del barco,Ella vio la vela derretida,vela,False,0.030054211616516113,3,10,10,0
Ella vio la vela de lona,Ella vio la vela de cera,vela,False,0.005500376224517822,3,11,11,0
Ella vio la vela de lona,Ella vio la vela derretida,vela,False,0.014280140399932861,3,11,11,0
Ella vio la vela de cera,Ella vio la vela derretida,vela,True,0.019298017024993896,3,11,11,0
