Word,Sentence_1,Sense_id_s1,Gender_s1,Sentence_2,Sense_id_s2,Gender_s2,context_cue1,context_cue2,Same_sense,Same_gender,counts,Tag
colonia,Era una colonia de hombre,1,female,Era una colonia abandonada,2,female,adjective,adjective,False,True,28,Era una colonia abandonada__Era una colonia de hombre
colonia,Era una colonia de hombre,1,female,Era una colonia rebelde,2,female,adjective,adjective,False,True,28,Era una colonia de hombre__Era una colonia rebelde
colonia,Era una colonia de hombre,1,female,Era una colonia bacteriana,3,female,adjective,adjective,False,True,28,Era una colonia bacteriana__Era una colonia de hombre
colonia,Era una colonia de hombre,1,female,Era una colonia de hormigas,3,female,adjective,adjective,False,True,28,Era una colonia de hombre__Era una colonia de hormigas
colonia,Era una colonia oprimida,2,female,Era una colonia abandonada,2,female,adjective,adjective,True,True,28,Era una colonia abandonada__Era una colonia oprimida
colonia,Era una colonia oprimida,2,female,Era una colonia rebelde,2,female,adjective,adjective,True,True,28,Era una colonia oprimida__Era una colonia rebelde
colonia,Era una colonia oprimida,2,female,Era una colonia bacteriana,3,female,adjective,adjective,False,True,28,Era una colonia bacteriana__Era una colonia oprimida
colonia,Era una colonia oprimida,2,female,Era una colonia de hormigas,3,female,adjective,adjective,False,True,28,Era una colonia de hormigas__Era una colonia oprimida
colonia,Era una colonia abandonada,2,female,Era una colonia rebelde,2,female,adjective,adjective,True,True,28,Era una colonia abandonada__Era una colonia rebelde
colonia,Era una colonia abandonada,2,female,Era una colonia bacteriana,3,female,adjective,adjective,False,True,28,Era una colonia abandonada__Era una colonia bacteriana
colonia,Era una colonia abandonada,2,female,Era una colonia de hormigas,3,female,adjective,adjective,False,True,28,Era una colonia abandonada__Era una colonia de hormigas
colonia,Era una colonia rebelde,2,female,Era una colonia bacteriana,3,female,adjective,adjective,False,True,28,Era una colonia bacteriana__Era una colonia rebelde
colonia,Era una colonia rebelde,2,female,Era una colonia de hormigas,3,female,adjective,adjective,False,True,28,Era una colonia de hormigas__Era una colonia rebelde
colonia,Era una colonia bacteriana,3,female,Era una colonia de hormigas,3,female,adjective,adjective,True,True,28,Era una colonia bacteriana__Era una colonia de hormigas
columna,Era una columna de mármol,1,female,Era una columna decorativa,1,female,adjective,adjective,True,True,6,Era una columna de mármol__Era una columna decorativa
columna,Era una columna de mármol,1,female,Era una columna vertebral,2,female,adjective,adjective,False,True,6,Era una columna de mármol__Era una columna vertebral
columna,Era una columna de mármol,1,female,Era una columna encorvada,2,female,adjective,adjective,False,True,6,Era una columna de mármol__Era una columna encorvada
columna,Era una columna decorativa,1,female,Era una columna vertebral,2,female,adjective,adjective,False,True,6,Era una columna decorativa__Era una columna vertebral
columna,Era una columna decorativa,1,female,Era una columna encorvada,2,female,adjective,adjective,False,True,6,Era una columna decorativa__Era una columna encorvada
columna,Era una columna vertebral,2,female,Era una columna encorvada,2,female,adjective,adjective,True,True,6,Era una columna encorvada__Era una columna vertebral
compañía,Le gustó la compañía de inversiones,1,female,Le gustó la compañía financiera,1,female,adjective,adjective,True,True,6,Le gustó la compañía de inversiones__Le gustó la compañía financiera
compañía,Le gustó la compañía de inversiones,1,female,Le gustó la compañía teatral,2,female,adjective,adjective,False,True,6,Le gustó la compañía de inversiones__Le gustó la compañía teatral
compañía,Le gustó la compañía de inversiones,1,female,Le gustó la compañía de actores,2,female,adjective,adjective,False,True,6,Le gustó la compañía de actores__Le gustó la compañía de inversiones
compañía,Le gustó la compañía financiera,1,female,Le gustó la compañía teatral,2,female,adjective,adjective,False,True,6,Le gustó la compañía financiera__Le gustó la compañía teatral
compañía,Le gustó la compañía financiera,1,female,Le gustó la compañía de actores,2,female,adjective,adjective,False,True,6,Le gustó la compañía de actores__Le gustó la compañía financiera
compañía,Le gustó la compañía teatral,2,female,Le gustó la compañía de actores,2,female,adjective,adjective,True,True,6,Le gustó la compañía de actores__Le gustó la compañía teatral
compás,Él navegaba con el compás,1,male,Él observaba el compás,1,male,verb,verb,True,True,6,Él navegaba con el compás__Él observaba el compás
compás,Él navegaba con el compás,1,male,Él bailaba al compás,2,male,verb,verb,False,True,6,Él bailaba al compás__Él navegaba con el compás
compás,Él navegaba con el compás,1,male,Él cantaba al compás,2,male,verb,verb,False,True,6,Él cantaba al compás__Él navegaba con el compás
compás,Él observaba el compás,1,male,Él bailaba al compás,2,male,verb,verb,False,True,6,Él bailaba al compás__Él observaba el compás
compás,Él observaba el compás,1,male,Él cantaba al compás,2,male,verb,verb,False,True,6,Él cantaba al compás__Él observaba el compás
compás,Él bailaba al compás,2,male,Él cantaba al compás,2,male,verb,verb,True,True,6,Él bailaba al compás__Él cantaba al compás
copa,Él vio la copa mundial,1,female,Él vio la copa deportiva,1,female,adjective,adjective,True,True,10,Él vio la copa deportiva__Él vio la copa mundial
copa,Él vio la copa mundial,1,female,Él vio la copa llena,2,female,adjective,adjective,False,True,10,Él vio la copa llena__Él vio la copa mundial
copa,Él vio la copa mundial,1,female,Él vio la copa vacía,2,female,adjective,adjective,False,True,10,Él vio la copa mundial__Él vio la copa vacía
copa,Él vio la copa mundial,1,female,Él vio la copa de cristal,2,female,adjective,adjective,False,True,10,Él vio la copa de cristal__Él vio la copa mundial
copa,Él vio la copa deportiva,1,female,Él vio la copa llena,2,female,adjective,adjective,False,True,10,Él vio la copa deportiva__Él vio la copa llena
copa,Él vio la copa deportiva,1,female,Él vio la copa vacía,2,female,adjective,adjective,False,True,10,Él vio la copa deportiva__Él vio la copa vacía
copa,Él vio la copa deportiva,1,female,Él vio la copa de cristal,2,female,adjective,adjective,False,True,10,Él vio la copa de cristal__Él vio la copa deportiva
copa,Él vio la copa llena,2,female,Él vio la copa vacía,2,female,adjective,adjective,True,True,10,Él vio la copa llena__Él vio la copa vacía
copa,Él vio la copa llena,2,female,Él vio la copa de cristal,2,female,adjective,adjective,True,True,10,Él vio la copa de cristal__Él vio la copa llena
copa,Él vio la copa vacía,2,female,Él vio la copa de cristal,2,female,adjective,adjective,True,True,10,Él vio la copa de cristal__Él vio la copa vacía
corazón,Tenía el corazón partido,1,male,Tenía el corazón angustiado,1,male,adjective,adjective,True,True,6,Tenía el corazón angustiado__Tenía el corazón partido
corazón,Tenía el corazón partido,1,male,Tenía el corazón operado,2,male,adjective,adjective,False,True,6,Tenía el corazón operado__Tenía el corazón partido
corazón,Tenía el corazón partido,1,male,Tenía el corazón inflamado,2,male,adjective,adjective,False,True,6,Tenía el corazón inflamado__Tenía el corazón partido
corazón,Tenía el corazón angustiado,1,male,Tenía el corazón operado,2,male,adjective,adjective,False,True,6,Tenía el corazón angustiado__Tenía el corazón operado
corazón,Tenía el corazón angustiado,1,male,Tenía el corazón inflamado,2,male,adjective,adjective,False,True,6,Tenía el corazón angustiado__Tenía el corazón inflamado
corazón,Tenía el corazón operado,2,male,Tenía el corazón inflamado,2,male,adjective,adjective,True,True,6,Tenía el corazón inflamado__Tenía el corazón operado
cordón,Se trataba de un cordón sedoso,1,male,Se trataba de un cordón de lona,1,male,adjective,adjective,True,True,15,Se trataba de un cordón de lona__Se trataba de un cordón sedoso
cordón,Se trataba de un cordón sedoso,1,male,Se trataba de un cordón umbilical,2,male,adjective,adjective,False,True,15,Se trataba de un cordón sedoso__Se trataba de un cordón umbilical
cordón,Se trataba de un cordón sedoso,1,male,Se trataba de un cordón biológico,2,male,adjective,adjective,False,True,15,Se trataba de un cordón biológico__Se trataba de un cordón sedoso
cordón,Se trataba de un cordón sedoso,1,male,Se trataba de un cordón eléctrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón eléctrico__Se trataba de un cordón sedoso
cordón,Se trataba de un cordón sedoso,1,male,Se trataba de un cordón inalámbrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón inalámbrico__Se trataba de un cordón sedoso
cordón,Se trataba de un cordón de lona,1,male,Se trataba de un cordón umbilical,2,male,adjective,adjective,False,True,15,Se trataba de un cordón de lona__Se trataba de un cordón umbilical
cordón,Se trataba de un cordón de lona,1,male,Se trataba de un cordón biológico,2,male,adjective,adjective,False,True,15,Se trataba de un cordón biológico__Se trataba de un cordón de lona
cordón,Se trataba de un cordón de lona,1,male,Se trataba de un cordón eléctrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón de lona__Se trataba de un cordón eléctrico
cordón,Se trataba de un cordón de lona,1,male,Se trataba de un cordón inalámbrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón de lona__Se trataba de un cordón inalámbrico
cordón,Se trataba de un cordón umbilical,2,male,Se trataba de un cordón biológico,2,male,adjective,adjective,True,True,15,Se trataba de un cordón biológico__Se trataba de un cordón umbilical
cordón,Se trataba de un cordón umbilical,2,male,Se trataba de un cordón eléctrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón eléctrico__Se trataba de un cordón umbilical
cordón,Se trataba de un cordón umbilical,2,male,Se trataba de un cordón inalámbrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón inalámbrico__Se trataba de un cordón umbilical
cordón,Se trataba de un cordón biológico,2,male,Se trataba de un cordón eléctrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón biológico__Se trataba de un cordón eléctrico
cordón,Se trataba de un cordón biológico,2,male,Se trataba de un cordón inalámbrico,3,male,adjective,adjective,False,True,15,Se trataba de un cordón biológico__Se trataba de un cordón inalámbrico
cordón,Se trataba de un cordón eléctrico,3,male,Se trataba de un cordón inalámbrico,3,male,adjective,adjective,True,True,15,Se trataba de un cordón eléctrico__Se trataba de un cordón inalámbrico
corte,Le gustó la corte noble,1,female,Le gustó la corte real,1,female,adjective,adjective,True,True,15,Le gustó la corte noble__Le gustó la corte real
corte,Le gustó la corte noble,1,female,Le gustó la corte suprema,2,female,adjective,adjective,False,True,15,Le gustó la corte noble__Le gustó la corte suprema
corte,Le gustó la corte noble,1,female,Le gustó la corte judicial,2,female,adjective,adjective,False,True,15,Le gustó la corte judicial__Le gustó la corte noble
corte,Le gustó la corte noble,1,female,Le gustó el corte de pelo,3,male,adjective,adjective,False,False,15,Le gustó el corte de pelo__Le gustó la corte noble
corte,Le gustó la corte noble,1,female,Le gustó el corte asimétrico,3,male,adjective,adjective,False,False,15,Le gustó el corte asimétrico__Le gustó la corte noble
corte,Le gustó la corte real,1,female,Le gustó la corte suprema,2,female,adjective,adjective,False,True,15,Le gustó la corte real__Le gustó la corte suprema
corte,Le gustó la corte real,1,female,Le gustó la corte judicial,2,female,adjective,adjective,False,True,15,Le gustó la corte judicial__Le gustó la corte real
corte,Le gustó la corte real,1,female,Le gustó el corte de pelo,3,male,adjective,adjective,False,False,15,Le gustó el corte de pelo__Le gustó la corte real
corte,Le gustó la corte real,1,female,Le gustó el corte asimétrico,3,male,adjective,adjective,False,False,15,Le gustó el corte asimétrico__Le gustó la corte real
corte,Le gustó la corte suprema,2,female,Le gustó la corte judicial,2,female,adjective,adjective,True,True,15,Le gustó la corte judicial__Le gustó la corte suprema
corte,Le gustó la corte suprema,2,female,Le gustó el corte de pelo,3,male,adjective,adjective,False,False,15,Le gustó el corte de pelo__Le gustó la corte suprema
corte,Le gustó la corte suprema,2,female,Le gustó el corte asimétrico,3,male,adjective,adjective,False,False,15,Le gustó el corte asimétrico__Le gustó la corte suprema
corte,Le gustó la corte judicial,2,female,Le gustó el corte de pelo,3,male,adjective,adjective,False,False,15,Le gustó el corte de pelo__Le gustó la corte judicial
corte,Le gustó la corte judicial,2,female,Le gustó el corte asimétrico,3,male,adjective,adjective,False,False,15,Le gustó el corte asimétrico__Le gustó la corte judicial
corte,Le gustó el corte de pelo,3,male,Le gustó el corte asimétrico,3,male,adjective,adjective,True,True,15,Le gustó el corte asimétrico__Le gustó el corte de pelo
corteza,Estaba en la corteza terrestre,1,female,Estaba en la corteza geológica,1,female,adjective,adjective,True,True,28,Estaba en la corteza geológica__Estaba en la corteza terrestre
corteza,Estaba en la corteza terrestre,1,female,Estaba en la corteza del árbol,2,female,adjective,adjective,False,True,28,Estaba en la corteza del árbol__Estaba en la corteza terrestre
corteza,Estaba en la corteza terrestre,1,female,Estaba en la corteza del roble,2,female,adjective,adjective,False,True,28,Estaba en la corteza del roble__Estaba en la corteza terrestre
corteza,Estaba en la corteza terrestre,1,female,Estaba en la corteza cerebral,3,female,adjective,adjective,False,True,28,Estaba en la corteza cerebral__Estaba en la corteza terrestre
corteza,Estaba en la corteza terrestre,1,female,Estaba en la corteza prefrontal,3,female,adjective,adjective,False,True,28,Estaba en la corteza prefrontal__Estaba en la corteza terrestre
corteza,Estaba en la corteza terrestre,1,female,Estaba en la corteza comestible,4,female,adjective,adjective,False,True,28,Estaba en la corteza comestible__Estaba en la corteza terrestre
corteza,Estaba en la corteza terrestre,1,female,Estaba en la corteza crocante,4,female,adjective,adjective,False,True,28,Estaba en la corteza crocante__Estaba en la corteza terrestre
corteza,Estaba en la corteza geológica,1,female,Estaba en la corteza del árbol,2,female,adjective,adjective,False,True,28,Estaba en la corteza del árbol__Estaba en la corteza geológica
corteza,Estaba en la corteza geológica,1,female,Estaba en la corteza del roble,2,female,adjective,adjective,False,True,28,Estaba en la corteza del roble__Estaba en la corteza geológica
corteza,Estaba en la corteza geológica,1,female,Estaba en la corteza cerebral,3,female,adjective,adjective,False,True,28,Estaba en la corteza cerebral__Estaba en la corteza geológica
corteza,Estaba en la corteza geológica,1,female,Estaba en la corteza prefrontal,3,female,adjective,adjective,False,True,28,Estaba en la corteza geológica__Estaba en la corteza prefrontal
corteza,Estaba en la corteza geológica,1,female,Estaba en la corteza comestible,4,female,adjective,adjective,False,True,28,Estaba en la corteza comestible__Estaba en la corteza geológica
corteza,Estaba en la corteza geológica,1,female,Estaba en la corteza crocante,4,female,adjective,adjective,False,True,28,Estaba en la corteza crocante__Estaba en la corteza geológica
corteza,Estaba en la corteza del árbol,2,female,Estaba en la corteza del roble,2,female,adjective,adjective,True,True,28,Estaba en la corteza del roble__Estaba en la corteza del árbol
corteza,Estaba en la corteza del árbol,2,female,Estaba en la corteza cerebral,3,female,adjective,adjective,False,True,28,Estaba en la corteza cerebral__Estaba en la corteza del árbol
corteza,Estaba en la corteza del árbol,2,female,Estaba en la corteza prefrontal,3,female,adjective,adjective,False,True,28,Estaba en la corteza del árbol__Estaba en la corteza prefrontal
corteza,Estaba en la corteza del árbol,2,female,Estaba en la corteza comestible,4,female,adjective,adjective,False,True,28,Estaba en la corteza comestible__Estaba en la corteza del árbol
corteza,Estaba en la corteza del árbol,2,female,Estaba en la corteza crocante,4,female,adjective,adjective,False,True,28,Estaba en la corteza crocante__Estaba en la corteza del árbol
corteza,Estaba en la corteza del roble,2,female,Estaba en la corteza cerebral,3,female,adjective,adjective,False,True,28,Estaba en la corteza cerebral__Estaba en la corteza del roble
corteza,Estaba en la corteza del roble,2,female,Estaba en la corteza prefrontal,3,female,adjective,adjective,False,True,28,Estaba en la corteza del roble__Estaba en la corteza prefrontal
corteza,Estaba en la corteza del roble,2,female,Estaba en la corteza comestible,4,female,adjective,adjective,False,True,28,Estaba en la corteza comestible__Estaba en la corteza del roble
corteza,Estaba en la corteza del roble,2,female,Estaba en la corteza crocante,4,female,adjective,adjective,False,True,28,Estaba en la corteza crocante__Estaba en la corteza del roble
corteza,Estaba en la corteza cerebral,3,female,Estaba en la corteza prefrontal,3,female,adjective,adjective,True,True,28,Estaba en la corteza cerebral__Estaba en la corteza prefrontal
corteza,Estaba en la corteza cerebral,3,female,Estaba en la corteza comestible,4,female,adjective,adjective,False,True,28,Estaba en la corteza cerebral__Estaba en la corteza comestible
corteza,Estaba en la corteza cerebral,3,female,Estaba en la corteza crocante,4,female,adjective,adjective,False,True,28,Estaba en la corteza cerebral__Estaba en la corteza crocante
corteza,Estaba en la corteza prefrontal,3,female,Estaba en la corteza comestible,4,female,adjective,adjective,False,True,28,Estaba en la corteza comestible__Estaba en la corteza prefrontal
corteza,Estaba en la corteza prefrontal,3,female,Estaba en la corteza crocante,4,female,adjective,adjective,False,True,28,Estaba en la corteza crocante__Estaba en la corteza prefrontal
corteza,Estaba en la corteza comestible,4,female,Estaba en la corteza crocante,4,female,adjective,adjective,True,True,28,Estaba en la corteza comestible__Estaba en la corteza crocante
cuadro,No le gustó el cuadro clíninco,1,male,No le gustó el cuadro de síntomas,1,male,adjective,adjective,True,True,15,No le gustó el cuadro clíninco__No le gustó el cuadro de síntomas
cuadro,No le gustó el cuadro clíninco,1,male,No le gustó el cuadro diagnóstico,1,male,adjective,adjective,True,True,15,No le gustó el cuadro clíninco__No le gustó el cuadro diagnóstico
cuadro,No le gustó el cuadro clíninco,1,male,No le gustó el cuadro pintoresco,2,male,adjective,adjective,False,True,15,No le gustó el cuadro clíninco__No le gustó el cuadro pintoresco
cuadro,No le gustó el cuadro clíninco,1,male,No le gustó el cuadro antiguo,2,male,adjective,adjective,False,True,15,No le gustó el cuadro antiguo__No le gustó el cuadro clíninco
cuadro,No le gustó el cuadro clíninco,1,male,No le gustó el cuadro barroco,2,male,adjective,adjective,False,True,15,No le gustó el cuadro barroco__No le gustó el cuadro clíninco
cuadro,No le gustó el cuadro de síntomas,1,male,No le gustó el cuadro diagnóstico,1,male,adjective,adjective,True,True,15,No le gustó el cuadro de síntomas__No le gustó el cuadro diagnóstico
cuadro,No le gustó el cuadro de síntomas,1,male,No le gustó el cuadro pintoresco,2,male,adjective,adjective,False,True,15,No le gustó el cuadro de síntomas__No le gustó el cuadro pintoresco
cuadro,No le gustó el cuadro de síntomas,1,male,No le gustó el cuadro antiguo,2,male,adjective,adjective,False,True,15,No le gustó el cuadro antiguo__No le gustó el cuadro de síntomas
cuadro,No le gustó el cuadro de síntomas,1,male,No le gustó el cuadro barroco,2,male,adjective,adjective,False,True,15,No le gustó el cuadro barroco__No le gustó el cuadro de síntomas
cuadro,No le gustó el cuadro diagnóstico,1,male,No le gustó el cuadro pintoresco,2,male,adjective,adjective,False,True,15,No le gustó el cuadro diagnóstico__No le gustó el cuadro pintoresco
cuadro,No le gustó el cuadro diagnóstico,1,male,No le gustó el cuadro antiguo,2,male,adjective,adjective,False,True,15,No le gustó el cuadro antiguo__No le gustó el cuadro diagnóstico
cuadro,No le gustó el cuadro diagnóstico,1,male,No le gustó el cuadro barroco,2,male,adjective,adjective,False,True,15,No le gustó el cuadro barroco__No le gustó el cuadro diagnóstico
cuadro,No le gustó el cuadro pintoresco,2,male,No le gustó el cuadro antiguo,2,male,adjective,adjective,True,True,15,No le gustó el cuadro antiguo__No le gustó el cuadro pintoresco
cuadro,No le gustó el cuadro pintoresco,2,male,No le gustó el cuadro barroco,2,male,adjective,adjective,True,True,15,No le gustó el cuadro barroco__No le gustó el cuadro pintoresco
cuadro,No le gustó el cuadro antiguo,2,male,No le gustó el cuadro barroco,2,male,adjective,adjective,True,True,15,No le gustó el cuadro antiguo__No le gustó el cuadro barroco
cubo,Le gustó el cubo geométrico,1,male,Le gustó el cubo tridimensional,1,male,adjective,adjective,True,True,6,Le gustó el cubo geométrico__Le gustó el cubo tridimensional
cubo,Le gustó el cubo geométrico,1,male,Le gustó el cubo plástico,2,male,adjective,adjective,False,True,6,Le gustó el cubo geométrico__Le gustó el cubo plástico
cubo,Le gustó el cubo geométrico,1,male,Le gustó el cubo de madera,2,male,adjective,adjective,False,True,6,Le gustó el cubo de madera__Le gustó el cubo geométrico
cubo,Le gustó el cubo tridimensional,1,male,Le gustó el cubo plástico,2,male,adjective,adjective,False,True,6,Le gustó el cubo plástico__Le gustó el cubo tridimensional
cubo,Le gustó el cubo tridimensional,1,male,Le gustó el cubo de madera,2,male,adjective,adjective,False,True,6,Le gustó el cubo de madera__Le gustó el cubo tridimensional
cubo,Le gustó el cubo plástico,2,male,Le gustó el cubo de madera,2,male,adjective,adjective,True,True,6,Le gustó el cubo de madera__Le gustó el cubo plástico
cuerdas,Tenía cuerdas fibrosas,1,female,Tenía cuerdas sintéticas,1,female,adjective,adjective,True,True,15,Tenía cuerdas fibrosas__Tenía cuerdas sintéticas
cuerdas,Tenía cuerdas fibrosas,1,female,Tenía cuerdas de terreno,2,female,adjective,adjective,False,True,15,Tenía cuerdas de terreno__Tenía cuerdas fibrosas
cuerdas,Tenía cuerdas fibrosas,1,female,Tenía cuerdas forestadas,2,female,adjective,adjective,False,True,15,Tenía cuerdas fibrosas__Tenía cuerdas forestadas
cuerdas,Tenía cuerdas fibrosas,1,female,Tenía cuerdas vocales,3,female,adjective,adjective,False,True,15,Tenía cuerdas fibrosas__Tenía cuerdas vocales
cuerdas,Tenía cuerdas fibrosas,1,female,Tenía cuerdas inflamadas,3,female,adjective,adjective,False,True,15,Tenía cuerdas fibrosas__Tenía cuerdas inflamadas
cuerdas,Tenía cuerdas sintéticas,1,female,Tenía cuerdas de terreno,2,female,adjective,adjective,False,True,15,Tenía cuerdas de terreno__Tenía cuerdas sintéticas
cuerdas,Tenía cuerdas sintéticas,1,female,Tenía cuerdas forestadas,2,female,adjective,adjective,False,True,15,Tenía cuerdas forestadas__Tenía cuerdas sintéticas
cuerdas,Tenía cuerdas sintéticas,1,female,Tenía cuerdas vocales,3,female,adjective,adjective,False,True,15,Tenía cuerdas sintéticas__Tenía cuerdas vocales
cuerdas,Tenía cuerdas sintéticas,1,female,Tenía cuerdas inflamadas,3,female,adjective,adjective,False,True,15,Tenía cuerdas inflamadas__Tenía cuerdas sintéticas
cuerdas,Tenía cuerdas de terreno,2,female,Tenía cuerdas forestadas,2,female,adjective,adjective,True,True,15,Tenía cuerdas de terreno__Tenía cuerdas forestadas
cuerdas,Tenía cuerdas de terreno,2,female,Tenía cuerdas vocales,3,female,adjective,adjective,False,True,15,Tenía cuerdas de terreno__Tenía cuerdas vocales
cuerdas,Tenía cuerdas de terreno,2,female,Tenía cuerdas inflamadas,3,female,adjective,adjective,False,True,15,Tenía cuerdas de terreno__Tenía cuerdas inflamadas
cuerdas,Tenía cuerdas forestadas,2,female,Tenía cuerdas vocales,3,female,adjective,adjective,False,True,15,Tenía cuerdas forestadas__Tenía cuerdas vocales
cuerdas,Tenía cuerdas forestadas,2,female,Tenía cuerdas inflamadas,3,female,adjective,adjective,False,True,15,Tenía cuerdas forestadas__Tenía cuerdas inflamadas
cuerdas,Tenía cuerdas vocales,3,female,Tenía cuerdas inflamadas,3,female,adjective,adjective,True,True,15,Tenía cuerdas inflamadas__Tenía cuerdas vocales
cura,Era un cura compasivo,1,male,Era un cura sabio,1,male,adjective,adjective,True,True,6,Era un cura compasivo__Era un cura sabio
cura,Era un cura compasivo,1,male,Era una cura efectiva,2,female,adjective,adjective,False,False,6,Era un cura compasivo__Era una cura efectiva
cura,Era un cura compasivo,1,male,Era una cura potente,2,female,adjective,adjective,False,False,6,Era un cura compasivo__Era una cura potente
cura,Era un cura sabio,1,male,Era una cura efectiva,2,female,adjective,adjective,False,False,6,Era un cura sabio__Era una cura efectiva
cura,Era un cura sabio,1,male,Era una cura potente,2,female,adjective,adjective,False,False,6,Era un cura sabio__Era una cura potente
cura,Era una cura efectiva,2,female,Era una cura potente,2,female,adjective,adjective,True,True,6,Era una cura efectiva__Era una cura potente
cámara,Se trataba de la cámara senatorial,1,female,Se trataba de la cámara gubernamental,1,female,adjective,adjective,True,True,15,Se trataba de la cámara gubernamental__Se trataba de la cámara senatorial
cámara,Se trataba de la cámara senatorial,1,female,Se trataba de la cámara profesional,2,female,adjective,adjective,False,True,15,Se trataba de la cámara profesional__Se trataba de la cámara senatorial
cámara,Se trataba de la cámara senatorial,1,female,Se trataba de la cámara digital,2,female,adjective,adjective,False,True,15,Se trataba de la cámara digital__Se trataba de la cámara senatorial
cámara,Se trataba de la cámara senatorial,1,female,Se trataba de la cámara remodelada,3,female,adjective,adjective,False,True,15,Se trataba de la cámara remodelada__Se trataba de la cámara senatorial
cámara,Se trataba de la cámara senatorial,1,female,Se trataba de la cámara principal,3,female,adjective,adjective,False,True,15,Se trataba de la cámara principal__Se trataba de la cámara senatorial
cámara,Se trataba de la cámara gubernamental,1,female,Se trataba de la cámara profesional,2,female,adjective,adjective,False,True,15,Se trataba de la cámara gubernamental__Se trataba de la cámara profesional
cámara,Se trataba de la cámara gubernamental,1,female,Se trataba de la cámara digital,2,female,adjective,adjective,False,True,15,Se trataba de la cámara digital__Se trataba de la cámara gubernamental
cámara,Se trataba de la cámara gubernamental,1,female,Se trataba de la cámara remodelada,3,female,adjective,adjective,False,True,15,Se trataba de la cámara gubernamental__Se trataba de la cámara remodelada
cámara,Se trataba de la cámara gubernamental,1,female,Se trataba de la cámara principal,3,female,adjective,adjective,False,True,15,Se trataba de la cámara gubernamental__Se trataba de la cámara principal
cámara,Se trataba de la cámara profesional,2,female,Se trataba de la cámara digital,2,female,adjective,adjective,True,True,15,Se trataba de la cámara digital__Se trataba de la cámara profesional
cámara,Se trataba de la cámara profesional,2,female,Se trataba de la cámara remodelada,3,female,adjective,adjective,False,True,15,Se trataba de la cámara profesional__Se trataba de la cámara remodelada
cámara,Se trataba de la cámara profesional,2,female,Se trataba de la cámara principal,3,female,adjective,adjective,False,True,15,Se trataba de la cámara principal__Se trataba de la cámara profesional
cámara,Se trataba de la cámara digital,2,female,Se trataba de la cámara remodelada,3,female,adjective,adjective,False,True,15,Se trataba de la cámara digital__Se trataba de la cámara remodelada
cámara,Se trataba de la cámara digital,2,female,Se trataba de la cámara principal,3,female,adjective,adjective,False,True,15,Se trataba de la cámara digital__Se trataba de la cámara principal
cámara,Se trataba de la cámara remodelada,3,female,Se trataba de la cámara principal,3,female,adjective,adjective,True,True,15,Se trataba de la cámara principal__Se trataba de la cámara remodelada
código,Era un código de ética,1,male,Era un código de conducta,1,male,adjective,adjective,True,True,6,Era un código de conducta__Era un código de ética
código,Era un código de ética,1,male,Era un código númerico,2,male,adjective,adjective,False,True,6,Era un código de ética__Era un código númerico
código,Era un código de ética,1,male,Era un código programático,2,male,adjective,adjective,False,True,6,Era un código de ética__Era un código programático
código,Era un código de conducta,1,male,Era un código númerico,2,male,adjective,adjective,False,True,6,Era un código de conducta__Era un código númerico
código,Era un código de conducta,1,male,Era un código programático,2,male,adjective,adjective,False,True,6,Era un código de conducta__Era un código programático
código,Era un código númerico,2,male,Era un código programático,2,male,adjective,adjective,True,True,6,Era un código númerico__Era un código programático
depresión,Se trataba de una depresión geológica,1,female,Se trataba de una depresión terrestre,1,female,adjective,adjective,True,True,6,Se trataba de una depresión geológica__Se trataba de una depresión terrestre
depresión,Se trataba de una depresión geológica,1,female,Se trataba de una depresión mental,2,female,adjective,adjective,False,True,6,Se trataba de una depresión geológica__Se trataba de una depresión mental
depresión,Se trataba de una depresión geológica,1,female,Se trataba de una depresión psicológica,2,female,adjective,adjective,False,True,6,Se trataba de una depresión geológica__Se trataba de una depresión psicológica
depresión,Se trataba de una depresión terrestre,1,female,Se trataba de una depresión mental,2,female,adjective,adjective,False,True,6,Se trataba de una depresión mental__Se trataba de una depresión terrestre
depresión,Se trataba de una depresión terrestre,1,female,Se trataba de una depresión psicológica,2,female,adjective,adjective,False,True,6,Se trataba de una depresión psicológica__Se trataba de una depresión terrestre
depresión,Se trataba de una depresión mental,2,female,Se trataba de una depresión psicológica,2,female,adjective,adjective,True,True,6,Se trataba de una depresión mental__Se trataba de una depresión psicológica
estado,Le preocupaba su estado mental,1,male,Le preocupaba su estado psicológico,1,male,adjective,adjective,True,True,6,Le preocupaba su estado mental__Le preocupaba su estado psicológico
estado,Le preocupaba su estado mental,1,male,Le preocupaba su estado sureño,2,male,adjective,adjective,False,True,6,Le preocupaba su estado mental__Le preocupaba su estado sureño
estado,Le preocupaba su estado mental,1,male,Le preocupaba su estado natal,2,male,adjective,adjective,False,True,6,Le preocupaba su estado mental__Le preocupaba su estado natal
estado,Le preocupaba su estado psicológico,1,male,Le preocupaba su estado sureño,2,male,adjective,adjective,False,True,6,Le preocupaba su estado psicológico__Le preocupaba su estado sureño
